keyword,qid,label,exact_label,ctx_lab,sl_lab,p31_lab,p279_lab,exact_alias,ctx_ali,sl_ali,p31_ali,p279_ali,total_pure_score,__sitelinks,p31_cnt,has_p279
Clouds,Q21620788,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q28039548,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q14662705,Clouds,1,0.4,1.1,1.0,0,0,0.0,1.1,1.0,0,24.17,2,1.0,0
Clouds,Q19888744,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q98706478,Clouds,1,1.3,0.0,1.0,0,0,0.0,0.0,1.0,0,25.88,0,1.0,0
Clouds,Q112193662,Clouds,1,1.3,0.0,1.0,0,0,0.0,0.0,1.0,0,25.88,0,1.0,0
Clouds,Q20421180,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q5135768,Clouds House,0,0.4,1.79,1.0,0,0,0.0,1.79,1.0,0,0.0,5,1.0,0
Clouds,Q1102640,Cloudesley Shovell,0,0.0,2.48,1.0,0,0,0.0,2.48,1.0,0,0.0,11,1.0,0
Clouds,Q5135762,Clouds,1,0.4,1.1,1.0,0,0,0.0,1.1,1.0,0,24.17,2,1.0,0
Clouds,Q106566827,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q100367914,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q113723376,Clouds,1,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,22.0,0,1.0,0
Clouds,Q20087051,Cloud Towers,0,0.4,0.0,1.0,0,1,0.0,0.0,1.0,0,16.5,0,1.0,0
Clouds,Q24055379,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q96000175,Clouds,1,0.0,1.1,1.0,0,0,0.0,1.1,1.0,0,22.88,2,1.0,0
Clouds,Q30744103,Clouds,1,0.4,1.1,1.0,0,0,0.0,1.1,1.0,0,24.17,2,1.0,0
Clouds,Q1228867,Clouds of Witness,0,0.9,1.95,1.0,0,0,0.0,1.95,1.0,0,0.0,6,1.0,0
Clouds,Q16724558,Clouds,1,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,22.55,1,1.0,0
Clouds,Q19082498,The Clouds,0,0.9,0.69,1.0,0,1,0.0,0.69,1.0,0,16.92,1,1.0,0
Clouds,Q16155561,Clouds,1,0.9,0.69,1.0,0,0,0.0,0.69,1.0,0,25.14,1,1.0,0
Clouds,Q5135764,Clouds,1,0.9,0.69,1.0,0,0,0.0,0.69,1.0,0,25.14,1,1.0,0
Clouds,Q79288279,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q79291843,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q79288389,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q79294867,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q18563217,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q79288341,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q102080180,Clouds,1,1.3,0.0,1.0,0,0,0.0,0.0,1.0,0,25.88,0,1.0,0
Clouds,Q79294053,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q110218463,Clouds,1,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,22.0,0,1.0,0
Clouds,Q79288240,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q110548120,Clouds,1,1.7,0.0,3.0,0,0,0.0,0.0,3.0,0,31.17,0,3.0,0
Clouds,Q112635406,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q616706,Apache Derby,0,0.0,2.71,3.0,0,0,0.0,2.71,3.0,0,0.0,14,3.0,0
Clouds,Q391351,Clouds Rest,0,0.0,2.08,1.0,0,0,0.0,2.08,1.0,0,0.0,7,1.0,0
Clouds,Q1102652,Cloudscape,0,0.0,1.61,1.0,0,0,0.0,1.61,1.0,0,0.0,4,1.0,0
Clouds,Q59506817,Clouds,1,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,22.0,0,1.0,0
Clouds,Q2496860,Apache CloudStack,0,0.0,2.48,1.0,0,0,0.0,2.48,1.0,0,0.0,11,1.0,0
Clouds,Q1760420,Clouds Rolling By,0,0.4,1.39,1.0,0,0,0.0,1.39,1.0,0,0.0,3,1.0,0
Clouds,Q2260695,Clouds Taste Metallic,0,0.4,2.08,1.0,0,0,0.0,2.08,1.0,0,0.0,7,1.0,0
Clouds,Q49397,CloudSat,0,0.0,3.0,1.0,0,0,0.0,3.0,1.0,0,0.0,19,1.0,0
Clouds,Q4042322,CloudStore,0,0.4,1.61,3.0,0,0,0.0,1.61,3.0,0,0.0,4,3.0,0
Clouds,Q2628854,Clouds in my head,0,0.4,1.1,1.0,0,0,0.0,1.1,1.0,0,0.0,2,1.0,0
Clouds,Q20900263,Cloudsley Louis Rutter,0,0.0,1.1,1.0,0,0,0.0,1.1,1.0,0,0.0,2,1.0,0
Clouds,Q22095616,CloudSim,0,0.0,1.1,1.0,0,0,0.0,1.1,1.0,0,0.0,2,1.0,0
Clouds,Q5135771,Clouds in My Coffee,0,0.9,1.1,1.0,0,0,0.0,1.1,1.0,0,0.0,2,1.0,0
Clouds,Q5135766,Clouds Across the Moon,0,1.3,1.61,1.0,0,0,0.0,1.61,1.0,0,0.0,4,1.0,0
Clouds,Q4653223,Cloudscape,0,0.0,1.1,1.0,0,0,0.0,1.1,1.0,0,0.0,2,1.0,0
Clouds,Q19461057,Clouds Hill,0,0.4,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q5135769,Clouds Without Water,0,0.4,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q11963923,Clouds,1,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,22.55,1,1.0,0
Clouds,Q107123053,Clouds,1,0.9,0.69,1.0,0,0,0.0,0.69,1.0,0,25.14,1,1.0,0
Clouds,Q104765433,Nuages en Finlande,0,0.0,0.0,1.0,0,0,0.4,0.0,1.0,0,0.0,0,1.0,0
Clouds,Q5135617,CloudSNAP,0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Clouds,Q59497131,Clouds and Black Hills,0,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Clouds,Q107385682,cloudscraper,0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Clouds,Q24469,ceinture de Gould,0,1.3,3.58,1.0,0,0,0.0,3.58,1.0,0,0.0,35,1.0,0
Clouds,Q5534660,Geoffrey Hendricks,0,0.0,1.79,1.0,0,0,0.0,1.79,1.0,0,0.0,5,1.0,0
Clouds,Q2086445,Nuages de mai,0,0.0,2.56,1.0,0,0,0.4,2.56,1.0,0,0.0,12,1.0,0
Clouds,Q3399465,Clouds Hill,0,0.9,2.08,1.0,0,0,0.0,2.08,1.0,0,0.0,7,1.0,0
Clouds,Q5135780,Cloudstreet,0,0.0,1.1,1.0,0,0,0.0,1.1,1.0,0,0.0,2,1.0,0
Clouds,Q97290649,Clouds Across the Sun,0,0.9,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q5135620,CloudShare,0,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q115822430,Clouds – Music from the Disney+ Original Movie,0,0.9,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q124316328,Cloudsurfers,0,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q16829789,Cloudscaling,0,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q483639,cloud computing,0,2.2,4.51,0.0,1,0,0.0,4.51,0.0,1,0.0,90,0.0,1
Clouds,Q914359,cloud storage,0,0.9,3.53,0.0,1,0,0.0,3.53,0.0,1,0.0,33,0.0,1
Clouds,Q160092,Rubus chamaemorus,0,0.9,4.17,1.0,0,0,0.0,4.17,1.0,0,0.0,64,1.0,0
Clouds,Q4817119,atmospheric river,0,1.3,3.04,0.0,1,0,0.0,3.04,0.0,1,0.0,20,0.0,1
Clouds,Q5135629,Cloud,1,0.0,1.39,1.0,0,0,0.0,1.39,1.0,0,23.11,3,1.0,0
Clouds,Q35494,CALIPSO,0,0.4,3.0,1.0,0,0,0.9,3.0,1.0,0,0.0,19,1.0,0
Clouds,Q1343205,file-hosting service,0,0.4,3.14,0.0,1,0,0.0,3.14,0.0,1,0.0,22,0.0,1
Clouds,Q36135,clouded leopard,0,0.9,4.39,1.0,0,0,0.0,4.39,1.0,0,0.0,80,1.0,0
Clouds,Q376353,Cloud County,0,0.4,3.83,1.0,0,0,0.0,3.83,1.0,0,0.0,45,1.0,0
Clouds,Q1346018,infrastructure as a service,0,1.3,3.14,1.0,1,0,0.0,3.14,1.0,1,0.0,22,1.0,1
Clouds,Q1798592,Cloud Strife,0,0.9,2.89,2.0,0,0,0.0,2.89,2.0,0,0.0,17,2.0,0
Clouds,Q30665,Clouded apollo,0,0.9,3.56,1.0,0,0,0.0,3.56,1.0,0,0.0,34,1.0,0
Clouds,Q214469,cloud forest,0,1.3,3.81,0.0,1,0,0.0,3.81,0.0,1,0.0,44,0.0,1
Clouds,Q113100,Cloud,1,0.0,2.94,1.0,0,0,0.0,2.94,1.0,0,24.36,18,1.0,0
Clouds,Q180382,cloud burst,0,0.4,3.76,1.0,1,0,0.0,3.76,1.0,1,0.0,42,1.0,1
Clouds,Q4778915,Cloudflare,0,0.4,3.61,3.0,0,0,0.0,3.61,3.0,0,0.0,36,3.0,0
Clouds,Q16829781,cloud rap,0,0.4,2.83,1.0,1,0,0.0,2.83,1.0,1,0.0,16,1.0,1
Clouds,Q664424,CLOUD,1,2.2,2.08,1.0,0,0,0.0,2.08,1.0,0,30.13,7,1.0,0
Clouds,Q110160416,cloud region,0,0.4,0.0,0.0,1,0,0.0,0.0,0.0,1,0.0,0,0.0,1
Clouds,Q28936,Cloud Atlas,0,1.3,3.91,1.0,0,0,0.0,3.91,1.0,0,0.0,49,1.0,0
Clouds,Q2553613,internet video,0,0.4,2.08,0.0,1,0,0.0,2.08,0.0,1,0.0,7,0.0,1
Clouds,Q2592476,cloud,1,0.0,1.1,1.0,0,0,0.0,1.1,1.0,0,22.88,2,1.0,0
Clouds,Q1055865,overcast,0,0.0,2.71,1.0,0,0,0.0,2.71,1.0,0,0.0,14,1.0,0
Clouds,Q105071964,Cloud,1,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,22.55,1,1.0,0
Clouds,Q637169,Cloudy with a Chance of Meatballs,0,1.3,3.99,1.0,0,0,0.0,3.99,1.0,0,0.0,53,1.0,0
Clouds,Q19827848,Cloud9,0,0.0,3.0,3.0,0,0,0.0,3.0,3.0,0,0.0,19,3.0,0
Clouds,Q12108188,Cloud 9,0,0.4,2.89,1.0,0,0,0.0,2.89,1.0,0,0.0,17,1.0,0
Clouds,Q5135628,Cloud,1,0.0,2.4,1.0,0,0,0.0,2.4,1.0,0,23.92,10,1.0,0
Clouds,Q277157,Cloudy with a Chance of Meatballs 2,0,1.7,3.74,1.0,0,0,0.0,3.74,1.0,0,0.0,41,1.0,0
Clouds,Q13479680,cloud species,0,0.4,1.61,0.0,1,0,0.0,1.61,0.0,1,0.0,4,0.0,1
Clouds,Q85632250,cloud gaming service,0,3.4,0.0,0.0,1,0,0.0,0.0,0.0,1,0.0,0,0.0,1
Clouds,Q2024390,remote backup service,0,3.4,2.48,0.0,1,0,0.0,2.48,0.0,1,0.0,11,0.0,1
Clouds,Q520871,Colias croceus,0,0.9,3.61,1.0,0,0,0.0,3.61,1.0,0,0.0,36,1.0,0
Clouds,Q836520,The Cloud,0,0.9,2.08,1.0,0,0,0.0,2.08,1.0,0,0.0,7,1.0,0
Clouds,Q830457,cloud cover,0,1.7,3.83,0.0,1,0,0.0,3.83,0.0,1,0.0,45,0.0,1
Clouds,Q77977294,Cloud,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q105692813,IEEE International Conference on Cloud Computing,0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Clouds,Q50889494,Cloud,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q18615484,Cloud,1,0.9,0.0,1.0,0,0,0.0,0.0,1.0,0,24.59,0,1.0,0
Clouds,Q432556,Cloudcroft,0,0.4,3.43,1.0,0,0,0.0,3.43,1.0,0,0.0,30,1.0,0
Clouds,Q1064312,Cloud Cult,0,0.0,2.4,1.0,0,0,0.0,2.4,1.0,0,0.0,10,1.0,0
Clouds,Q2499178,cloud database,0,0.9,2.71,0.0,1,0,0.0,2.71,0.0,1,0.0,14,0.0,1
Clouds,Q87526641,☁,0,0.0,0.69,2.0,0,0,0.0,0.69,2.0,0,0.0,1,2.0,0
Clouds,Q11193408,Cloud,1,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,22.55,1,1.0,0
Clouds,Q3548033,Cloud,1,0.0,0.69,2.0,0,0,0.0,0.69,2.0,0,24.55,1,2.0,0
Clouds,Q589099,Cloud Gate,0,0.4,3.43,2.0,0,0,0.0,3.43,2.0,0,0.0,30,2.0,0
Clouds,Q2979728,Cloudera,0,0.0,2.56,2.0,0,0,0.0,2.56,2.0,0,0.0,12,2.0,0
Clouds,Q40205,Cartographie des nuages,0,0.0,3.4,1.0,0,0,0.0,3.4,1.0,0,0.0,29,1.0,0
Clouds,Q93133342,Cloudpunk,0,0.0,2.2,1.0,0,0,0.0,2.2,1.0,0,0.0,8,1.0,0
Clouds,Q1102629,jeu à la demande,0,1.7,3.33,1.0,1,0,0.0,3.33,1.0,1,0.0,27,1.0,1
Clouds,Q514298,Cloud Nine,0,0.0,2.77,1.0,0,0,0.0,2.77,1.0,0,0.0,15,1.0,0
Clouds,Q1102645,Cloud Nothings,0,0.0,2.56,1.0,0,0,0.0,2.56,1.0,0,0.0,12,1.0,0
Clouds,Q16540469,Cloud Imperium Games,0,0.0,1.61,1.0,0,0,0.0,1.61,1.0,0,0.0,4,1.0,0
Clouds,Q5135728,Cloudberry Kingdom,0,0.0,1.61,1.0,0,0,0.0,1.61,1.0,0,0.0,4,1.0,0
Clouds,Q5135727,Cloudburst,0,0.0,2.3,1.0,0,0,0.0,2.3,1.0,0,0.0,9,1.0,0
Clouds,Q24041535,Cloud Nine,0,0.0,2.56,1.0,0,0,0.0,2.56,1.0,0,0.0,12,1.0,0
Clouds,Q5135791,Cloudy with a Chance of Meatballs,0,1.3,1.79,1.0,0,0,0.0,1.79,1.0,0,0.0,5,1.0,0
Clouds,Q5135675,Cloud Nine Movies,0,1.3,1.39,1.0,0,0,0.0,1.39,1.0,0,0.0,3,1.0,0
Clouds,Q50866964,Cloud Native Computing Foundation,0,0.0,2.56,2.0,0,0,0.0,2.56,2.0,0,0.0,12,2.0,0
Clouds,Q4036320,Cloud9,0,0.0,2.2,2.0,0,0,0.0,2.2,2.0,0,0.0,8,2.0,0
Clouds,Q5135655,Cloud County Community College,0,1.3,1.1,2.0,0,0,0.0,1.1,2.0,0,0.0,2,2.0,0
Clouds,Q510608,Cloud Nine,0,0.4,1.79,1.0,0,0,0.0,1.79,1.0,0,0.0,5,1.0,0
Clouds,Q3681214,Cloudkicker,0,0.0,1.61,1.0,0,0,0.0,1.61,1.0,0,0.0,4,1.0,0
Clouds,Q2162831,Cloud Nine,0,1.7,1.1,1.0,0,0,0.0,1.1,1.0,0,0.0,2,1.0,0
Clouds,Q509074,Cloudina,0,0.4,2.56,1.0,0,0,0.0,2.56,1.0,0,0.0,12,1.0,0
Clouds,Q111854927,Cloud M1,0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Clouds,Q28974776,cloud-init,0,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Clouds,Q29186572,Cloudesley Brereton,0,0.0,1.39,1.0,0,0,0.0,1.39,1.0,0,0.0,3,1.0,0
